assembly_accession,assembly_name,organism_name,organism_taxonomic_id,assembly_release_date,assembly_release_year,checkm_completeness,checkm_completeness_percentile,checkm_contamination,checkm_version,checkm_marker_count,collection_date
GCA_045209945.1,ASM4520994v1,Streptomyces sp. NBC_01653,2975908,2024-01-23,2024,100.0,100.0,2.46,v1.2.3,,2025-01-27
GCA_045209815.1,ASM4520981v1,Streptomyces sp. NBC_01650,2975907,2024-01-23,2024,100.0,100.0,1.42,v1.2.3,,2025-01-27
GCA_045209785.1,ASM4520978v1,Streptomyces sp. NBC_01643,2975906,2024-01-23,2024,99.88,100.0,0.88,v1.2.3,,2025-01-27
GCA_045209735.1,ASM4520973v1,Streptomyces sp. NBC_01637,2975905,2024-01-23,2024,100.0,100.0,2.46,v1.2.3,,2025-01-27
GCA_045209715.1,ASM4520971v1,Streptomyces sp. NBC_01635,2975904,2024-01-23,2024,100.0,100.0,0.45,v1.2.3,,2025-01-27
GCA_045209635.1,ASM4520963v1,Streptomyces sp. NBC_01622,2975903,2024-01-23,2024,99.46,100.0,0.42,v1.2.3,,2025-01-27
GCA_045209515.1,ASM4520951v1,Streptomyces sp. NBC_01620,2975902,2024-01-23,2024,100.0,100.0,0.19,v1.2.3,,2025-01-27
GCA_045209435.1,ASM4520943v1,Streptomyces sp. NBC_01618,2975900,2024-01-23,2024,99.43,100.0,2.4,v1.2.3,,2025-01-27
GCA_045209375.1,ASM4520937v1,Streptomyces sp. NBC_01617,2975899,2024-01-23,2024,100.0,100.0,0.19,v1.2.3,,2025-01-27
GCA_045209325.1,ASM4520932v1,Streptomyces sp. NBC_01615,2975898,2024-01-23,2024,99.91,100.0,2.07,v1.2.3,,2025-01-27
GCA_045209255.1,ASM4520925v1,Streptomyces sp. NBC_01614,2975897,2024-01-23,2024,99.94,100.0,1.14,v1.2.3,,2025-01-27
GCA_045209205.1,ASM4520920v1,Streptomyces sp. NBC_01613,2975896,2024-01-23,2024,99.56,100.0,2.46,v1.2.3,,2025-01-27
GCA_045208795.1,ASM4520879v1,Streptomyces sp. NBC_01604,2975894,2024-01-23,2024,99.56,100.0,1.64,v1.2.3,,2025-01-27
GCF_036226985.1,ASM3622698v1,Streptomyces sp. NBC_01685,2975910,2024-01-25,2024,99.85,100.0,,v1.2.2,,2025-01-27
GCA_045208255.1,ASM4520825v1,Streptomyces sp. NBC_01544,2975871,2024-01-23,2024,100.0,100.0,0.19,v1.2.3,,2025-01-27
GCA_045040495.1,ASM4504049v1,Streptomyces sp. NBC_01538,2903897,2024-01-23,2024,99.91,100.0,1.64,v1.2.3,,2025-01-27
GCF_036227225.1,ASM3622722v1,Streptomyces sp. NBC_01478,2903882,2024-01-25,2024,99.81,100.0,1.07,v1.2.2,,2025-01-27
GCA_036227245.1,ASM3622724v1,Streptomyces sp. NBC_01477,2976015,2024-01-25,2024,99.24,100.0,0.95,v1.2.2,,2025-01-27
GCA_036227265.1,ASM3622726v1,Streptomyces sp. NBC_01476,2903881,2024-01-25,2024,98.67,100.0,2.21,v1.2.2,,2025-01-27
GCA_035918215.1,ASM3591821v1,Streptomyces sp. NBC_01474,2903880,2024-01-20,2024,99.62,100.0,2.89,v1.2.2,,2025-01-27
GCA_041438865.1,ASM4143886v1,Streptomyces sp. NBC_01471,2903879,2024-01-25,2024,99.21,100.0,1.44,v1.2.3,,2025-01-27
GCA_036227325.1,ASM3622732v1,Streptomyces sp. NBC_01465,2903878,2024-01-25,2024,99.87,100.0,0.68,v1.2.2,,2025-01-27
GCA_036227345.1,ASM3622734v1,Streptomyces sp. NBC_01463,2903877,2024-01-25,2024,100.0,100.0,,v1.2.2,,2025-01-27
GCA_036227365.1,ASM3622736v1,Streptomyces sp. NBC_01462,2903876,2024-01-25,2024,100.0,100.0,0.97,v1.2.2,,2025-01-27
GCA_036227405.1,ASM3622740v1,Streptomyces sp. NBC_01460,2903875,2024-01-25,2024,100.0,100.0,0.25,v1.2.2,,2025-01-27
GCA_036227425.1,ASM3622742v1,Streptomyces sp. NBC_01456,2975868,2024-01-25,2024,100.0,100.0,1.92,v1.2.2,,2025-01-27
GCA_036227445.1,ASM3622744v1,Streptomyces sp. NBC_01455,2903874,2024-01-25,2024,100.0,100.0,0.82,v1.2.2,,2025-01-27
GCA_036227565.1,ASM3622756v1,Streptomyces sp. NBC_01454,2975867,2024-01-25,2024,100.0,100.0,1.75,v1.2.2,,2025-01-27
GCA_036227465.1,ASM3622746v1,Streptomyces sp. NBC_01453,2903873,2024-01-25,2024,99.18,100.0,1.94,v1.2.2,,2025-01-27
GCF_036227165.1,ASM3622716v1,Streptomyces sp. NBC_01483,2903883,2024-01-25,2024,100.0,100.0,2.87,v1.2.2,,2025-01-27
GCF_036227125.1,ASM3622712v1,Streptomyces sp. NBC_01485,2903884,2024-01-25,2024,99.43,100.0,0.57,v1.2.2,,2025-01-27
GCA_045040445.1,ASM4504044v1,Streptomyces sp. NBC_01537,2903896,2024-01-23,2024,99.34,100.0,1.25,v1.2.3,,2025-01-27
GCA_045040425.1,ASM4504042v1,Streptomyces sp. NBC_01530,2903895,2024-01-23,2024,99.46,100.0,0.76,v1.2.3,,2025-01-27
GCA_045040415.1,ASM4504041v1,Streptomyces sp. NBC_01527,2903894,2024-01-23,2024,99.62,100.0,0.19,v1.2.3,,2025-01-27
GCA_045040405.1,ASM4504040v1,Streptomyces sp. NBC_01525,2903893,2024-01-23,2024,99.53,100.0,1.89,v1.2.3,,2025-01-27
GCA_045040375.1,ASM4504037v1,Streptomyces sp. NBC_01520,2903892,2024-01-23,2024,100.0,100.0,0.76,v1.2.3,,2025-01-27
GCA_045040365.1,ASM4504036v1,Streptomyces sp. NBC_01518,2903891,2024-01-23,2024,99.06,100.0,0.95,v1.2.3,,2025-01-27
GCF_045040345.1,ASM4504034v1,Streptomyces sp. NBC_01515,2903890,2024-11-25,2024,99.94,100.0,0.44,v1.2.3,,2025-01-27
GCA_045040335.1,ASM4504033v1,Streptomyces sp. NBC_01511,2903889,2024-01-23,2024,99.53,100.0,1.33,v1.2.3,,2025-01-27
GCA_045040315.1,ASM4504031v1,Streptomyces sp. NBC_01508,2903888,2024-01-23,2024,99.53,100.0,1.33,v1.2.3,,2025-01-27
GCA_045040295.1,ASM4504029v1,Streptomyces sp. NBC_01506,2903887,2024-01-23,2024,99.28,100.0,1.64,v1.2.3,,2025-01-27
GCA_036327775.1,ASM3632777v1,Streptomyces sp. NBC_01498,2975870,2024-02-01,2024,99.53,100.0,1.89,v1.2.2,,2025-01-27
GCA_036250695.1,ASM3625069v1,Streptomyces sp. NBC_01497,2903885,2024-01-26,2024,99.26,100.0,0.57,v1.2.2,,2025-01-27
GCF_036250675.1,ASM3625067v1,Streptomyces sp. NBC_01689,2975911,2024-01-26,2024,100.0,100.0,2.15,v1.2.2,,2025-01-27
GCA_036967205.1,ASM3696720v1,Streptomyces sp. Q6,3118173,2024-03-03,2024,97.7,100.0,1.52,v1.2.2,,2025-01-27
GCA_045782725.1,ASM4578272v1,Streptomyces sp. Pv4-95,3049543,2024-12-06,2024,99.84,100.0,1.09,v1.2.3,,2025-01-27
GCF_044789115.1,ASM4478911v1,Nibricoccus sp. IMCC34717,3034021,2024-11-20,2024,81.72,100.0,2.21,v1.2.3,,2025-01-27
GCF_028401415.1,ASM2840141v2,Ningiella sp. W23,3023715,2024-10-30,2024,99.57,100.0,1.69,v1.2.3,,2025-01-27
GCA_042465715.1,ASM4246571v1,Streptomyces sp. P8-A8,3029759,2024-10-01,2024,99.91,100.0,1.23,v1.2.3,,2025-01-27
GCA_044496645.1,ASM4449664v1,Streptomyces sp. NBUA17,3062275,2024-11-05,2024,98.35,100.0,,v1.2.3,,2025-01-27
GCF_041283565.1,ASM4128356v1,Streptomyces sp. QH1-20,3240934,2024-08-15,2024,99.91,100.0,0.99,v1.2.3,,2025-01-27
GCA_036670015.1,ASM3667001v1,Niallia sp. XMNu-256,3082444,2024-02-16,2024,97.3,100.0,2.33,v1.2.2,,2025-01-27
GCA_041053105.1,ASM4105310v1,Streptomyces sp. R44,3238633,2024-08-05,2024,99.53,100.0,2.53,v1.2.3,,2025-01-27
GCA_041053055.1,ASM4105305v1,Streptomyces sp. R41,3238632,2024-08-05,2024,100.0,100.0,1.52,v1.2.3,,2025-01-27
GCA_041053045.1,ASM4105304v1,Streptomyces sp. R39,3238631,2024-08-05,2024,100.0,100.0,0.88,v1.2.3,,2025-01-27
GCA_041053035.1,ASM4105303v1,Streptomyces sp. R35,3238630,2024-08-05,2024,99.91,100.0,2.17,v1.2.3,,2025-01-27
GCA_035917395.1,ASM3591739v1,Streptomyces sp. NBC_01808,2975947,2024-01-20,2024,99.81,100.0,,v1.2.2,,2025-01-27
GCA_041200175.1,ASM4120017v1,Streptomyces sp. R33,3238629,2024-08-11,2024,100.0,100.0,1.1,v1.2.3,,2025-01-27
GCA_041052385.1,ASM4105238v1,Streptomyces sp. R28,3238628,2024-08-05,2024,99.23,100.0,,v1.2.3,,2025-01-27
GCA_041051975.1,ASM4105197v1,Streptomyces sp. R21,3238627,2024-08-05,2024,99.91,100.0,2.02,v1.2.3,,2025-01-27
GCA_041051945.1,ASM4105194v1,Streptomyces sp. R17,3238626,2024-08-05,2024,100.0,100.0,,v1.2.3,,2025-01-27
GCA_041051905.1,ASM4105190v1,Streptomyces sp. R11,3238625,2024-08-05,2024,99.62,100.0,0.88,v1.2.3,,2025-01-27
GCA_041051895.1,ASM4105189v1,Streptomyces sp. R08,3238624,2024-08-05,2024,99.62,100.0,1.01,v1.2.3,,2025-01-27
GCA_041051885.1,ASM4105188v1,Streptomyces sp. R02,3238623,2024-08-05,2024,100.0,100.0,,v1.2.3,,2025-01-27
GCA_035917415.1,ASM3591741v1,Streptomyces sp. NBC_01803,2975946,2024-01-20,2024,96.81,100.0,0.98,v1.2.2,,2025-01-27
GCA_041438685.1,ASM4143868v1,Streptomyces sp. NBC_01732,2975926,2024-01-22,2024,99.62,100.0,1.33,v1.2.3,,2025-01-27
GCA_035920465.1,ASM3592046v1,Streptomyces sp. NBC_01727,2975924,2024-01-22,2024,100.0,100.0,0.76,v1.2.2,,2025-01-27
GCA_036243895.1,ASM3624389v1,Streptomyces sp. NBC_01725,2975923,2024-01-26,2024,99.72,100.0,0.52,v1.2.2,,2025-01-27
GCA_036244815.1,ASM3624481v1,Streptomyces sp. NBC_01724,2975922,2024-01-26,2024,99.62,100.0,0.38,v1.2.2,,2025-01-27
GCA_036246005.1,ASM3624600v1,Streptomyces sp. NBC_01723,2975921,2024-01-26,2024,100.0,100.0,0.06,v1.2.2,,2025-01-27
GCA_041438725.1,ASM4143872v1,Streptomyces sp. NBC_01718,2975919,2024-01-26,2024,100.0,100.0,0.38,v1.2.3,,2025-01-27
GCA_035920325.1,ASM3592032v1,Streptomyces sp. NBC_01744,2975927,2024-01-22,2024,100.0,100.0,0.43,v1.2.2,,2025-01-27
GCA_036248255.1,ASM3624825v1,Streptomyces sp. NBC_01717,2975918,2024-01-26,2024,99.57,100.0,0.24,v1.2.2,,2025-01-27
GCA_036248275.1,ASM3624827v1,Streptomyces sp. NBC_01716,2975917,2024-01-26,2024,99.91,100.0,2.02,v1.2.2,,2025-01-27
GCA_036248295.1,ASM3624829v1,Streptomyces sp. NBC_01715,2975916,2024-01-26,2024,100.0,100.0,2.15,v1.2.2,,2025-01-27
GCA_036248545.1,ASM3624854v1,Streptomyces sp. NBC_01708,2975915,2024-01-26,2024,99.53,100.0,0.57,v1.2.2,,2025-01-27
GCA_041438805.1,ASM4143880v1,Streptomyces sp. NBC_01707,2975914,2024-01-26,2024,100.0,100.0,0.38,v1.2.3,,2025-01-27
GCA_036250085.1,ASM3625008v1,Streptomyces sp. NBC_01696,2975913,2024-01-26,2024,99.91,100.0,,v1.2.2,,2025-01-27
GCA_036250635.1,ASM3625063v1,Streptomyces sp. NBC_01693,2975912,2024-01-26,2024,99.91,100.0,0.19,v1.2.2,,2025-01-27
GCA_036227485.1,ASM3622748v1,Streptomyces sp. NBC_01451,2903872,2024-01-25,2024,99.53,100.0,0.17,v1.2.2,,2025-01-27
GCF_035918095.1,ASM3591809v1,Streptomyces sp. NBC_01750,2975928,2024-01-20,2024,100.0,100.0,0.96,v1.2.2,,2025-01-27
GCF_035918075.1,ASM3591807v1,Streptomyces sp. NBC_01751,2975929,2024-01-20,2024,100.0,100.0,0.57,v1.2.2,,2025-01-27
GCA_035917495.1,ASM3591749v1,Streptomyces sp. NBC_01800,2975945,2024-01-20,2024,100.0,100.0,1.33,v1.2.2,,2025-01-27
GCA_035917515.1,ASM3591751v1,Streptomyces sp. NBC_01799,2975944,2024-01-20,2024,99.62,100.0,1.07,v1.2.2,,2025-01-27
GCA_035917535.1,ASM3591753v1,Streptomyces sp. NBC_01795,2975943,2024-01-20,2024,99.78,100.0,1.33,v1.2.2,,2025-01-27
GCA_045288605.1,ASM4528860v1,Streptomyces sp. NBC_01794,2975942,2024-01-20,2024,100.0,100.0,1.43,v1.2.3,,2025-01-27
GCA_035917575.1,ASM3591757v1,Streptomyces sp. NBC_01788,2975940,2024-01-20,2024,100.0,100.0,0.47,v1.2.2,,2025-01-27
GCA_035917675.1,ASM3591767v1,Streptomyces sp. NBC_01775,2975939,2024-01-20,2024,99.4,100.0,1.33,v1.2.2,,2025-01-27
GCA_035917835.1,ASM3591783v1,Streptomyces sp. NBC_01768,2975938,2024-01-20,2024,100.0,100.0,1.42,v1.2.2,,2025-01-27
GCF_035917815.1,ASM3591781v1,Streptomyces sp. NBC_01766,2975936,2024-01-20,2024,99.78,100.0,1.7,v1.2.2,,2025-01-27
GCA_035917855.1,ASM3591785v1,Streptomyces sp. NBC_01763,2975934,2024-01-20,2024,100.0,100.0,0.43,v1.2.2,,2025-01-27
GCA_035917875.1,ASM3591787v1,Streptomyces sp. NBC_01762,2975933,2024-01-20,2024,100.0,100.0,0.19,v1.2.2,,2025-01-27
GCA_035917895.1,ASM3591789v1,Streptomyces sp. NBC_01761,2975932,2024-01-20,2024,100.0,100.0,0.38,v1.2.2,,2025-01-27
GCA_035917935.1,ASM3591793v1,Streptomyces sp. NBC_01760,2975931,2024-01-20,2024,100.0,100.0,0.36,v1.2.2,,2025-01-27
GCA_035918015.1,ASM3591801v1,Streptomyces sp. NBC_01754,2975930,2024-01-20,2024,99.48,100.0,0.28,v1.2.2,,2025-01-27
GCF_036227505.1,ASM3622750v1,Streptomyces sp. NBC_01450,2903871,2024-01-25,2024,100.0,100.0,1.99,v1.2.2,,2025-01-27
GCF_035993425.1,ASM3599342v1,Streptomyces sp. NBC_01218,2903780,2024-01-23,2024,99.53,100.0,,v1.2.2,,2025-01-27
GCA_035994185.1,ASM3599418v1,Streptomyces sp. NBC_01217,2903779,2024-01-23,2024,100.0,100.0,0.76,v1.2.2,,2025-01-27
GCA_035994945.1,ASM3599494v1,Streptomyces sp. NBC_01216,2903778,2024-01-23,2024,99.56,100.0,2.3,v1.2.2,,2025-01-27
GCA_041435475.1,ASM4143547v1,Streptomyces sp. NBC_01213,2903776,2024-01-23,2024,100.0,100.0,,v1.2.3,,2025-01-27
GCA_036010285.1,ASM3601028v1,Streptomyces sp. NBC_01212,2903775,2024-01-23,2024,100.0,100.0,,v1.2.2,,2025-01-27
GCA_036010325.1,ASM3601032v1,Streptomyces sp. NBC_01210,2903774,2024-01-23,2024,100.0,100.0,1.23,v1.2.2,,2025-01-27
GCA_036010345.1,ASM3601034v1,Streptomyces sp. NBC_01208,2903773,2024-01-23,2024,100.0,100.0,,v1.2.2,,2025-01-27
GCA_036010365.1,ASM3601036v1,Streptomyces sp. NBC_01207,2903772,2024-01-23,2024,100.0,100.0,2.32,v1.2.2,,2025-01-27
GCA_036010385.1,ASM3601038v1,Streptomyces sp. NBC_01205,2903771,2024-01-23,2024,99.53,100.0,1.88,v1.2.2,,2025-01-27
GCA_036010445.1,ASM3601044v1,Streptomyces sp. NBC_01201,2903770,2024-01-23,2024,99.62,100.0,,v1.2.2,,2025-01-27
GCA_036010485.1,ASM3601048v1,Streptomyces sp. NBC_01198,2903769,2024-01-23,2024,98.86,100.0,0.76,v1.2.2,,2025-01-27
GCA_036010505.1,ASM3601050v1,Streptomyces sp. NBC_01197,2903768,2024-01-23,2024,99.87,100.0,1.8,v1.2.2,,2025-01-27
GCA_045039895.1,ASM4503989v1,Streptomyces sp. NBC_01190,2903767,2024-01-23,2024,98.11,100.0,1.07,v1.2.3,,2025-01-27
GCF_041435455.1,ASM4143545v1,Streptomyces sp. NBC_01220,2903781,2024-01-23,2024,99.81,100.0,,v1.2.3,,2025-01-27
GCF_036002945.1,ASM3600294v1,Streptomyces sp. NBC_01224,2903783,2024-01-23,2024,100.0,100.0,0.76,v1.2.2,,2025-01-27
GCA_036226445.1,ASM3622644v1,Streptomyces sp. NBC_01255,2903798,2024-01-25,2024,99.91,100.0,0.63,v1.2.2,,2025-01-27
GCA_035987325.1,ASM3598732v1,Streptomyces sp. NBC_01244,2903797,2024-01-23,2024,100.0,100.0,1.2,v1.2.2,,2025-01-27
GCA_035988225.1,ASM3598822v1,Streptomyces sp. NBC_01243,2903796,2024-01-23,2024,100.0,100.0,1.33,v1.2.2,,2025-01-27
GCA_041435435.1,ASM4143543v1,Streptomyces sp. NBC_01241,2903794,2024-01-23,2024,100.0,100.0,0.57,v1.2.3,,2025-01-27
GCA_035988865.1,ASM3598886v1,Streptomyces sp. NBC_01240,2903793,2024-01-23,2024,99.62,100.0,0.38,v1.2.2,,2025-01-27
GCA_045039915.1,ASM4503991v1,Streptomyces sp. NBC_01238,2903791,2024-01-23,2024,100.0,100.0,0.38,v1.2.3,,2025-01-27
GCA_045039885.1,ASM4503988v1,Streptomyces sp. NBC_01187,2903766,2024-01-23,2024,99.78,100.0,1.89,v1.2.3,,2025-01-27
GCA_035917275.1,ASM3591727v1,Streptomyces sp. NBC_01237,2903790,2024-01-20,2024,99.91,100.0,1.7,v1.2.2,,2025-01-27
GCA_035996785.1,ASM3599678v1,Streptomyces sp. NBC_01236,2903789,2024-01-23,2024,99.86,100.0,2.77,v1.2.2,,2025-01-27
GCA_035989285.1,ASM3598928v1,Streptomyces sp. NBC_01235,2903788,2024-01-23,2024,99.91,100.0,0.57,v1.2.2,,2025-01-27
GCA_035989305.1,ASM3598930v1,Streptomyces sp. NBC_01233,2903787,2024-01-23,2024,99.91,100.0,1.61,v1.2.2,,2025-01-27
GCA_035989885.1,ASM3598988v1,Streptomyces sp. NBC_01232,2903786,2024-01-23,2024,100.0,100.0,0.57,v1.2.2,,2025-01-27
GCA_035999765.1,ASM3599976v1,Streptomyces sp. NBC_01231,2903785,2024-01-23,2024,99.94,100.0,0.61,v1.2.3,,2025-01-27
GCA_035991645.1,ASM3599164v1,Streptomyces sp. NBC_01230,2903784,2024-01-23,2024,100.0,100.0,0.32,v1.2.2,,2025-01-27
GCF_035917255.1,ASM3591725v1,Streptomyces sp. NBC_01257,2903799,2024-01-20,2024,100.0,100.0,0.38,v1.2.2,,2025-01-27
GCF_036013045.1,ASM3601304v1,Streptomyces sp. NBC_01186,2903765,2024-01-23,2024,99.78,100.0,1.7,v1.2.2,,2025-01-27
GCA_045162975.1,ASM4516297v1,Streptomyces sp. NBC_01089,2903747,2024-01-23,2024,99.87,100.0,2.49,v1.2.3,,2025-01-27
GCA_045162855.1,ASM4516285v1,Streptomyces sp. NBC_01077,2903746,2024-01-23,2024,99.91,100.0,2.98,v1.2.3,,2025-01-27
GCA_045162835.1,ASM4516283v1,Streptomyces sp. NBC_01023,2903724,2024-01-23,2024,99.49,100.0,2.78,v1.2.3,,2025-01-27
GCA_035917295.1,ASM3591729v1,Streptomyces sp. NBC_01022,2903723,2024-01-20,2024,100.0,100.0,0.38,v1.2.2,,2025-01-27
GCA_045162815.1,ASM4516281v1,Streptomyces sp. NBC_01020,2903722,2024-01-23,2024,98.93,100.0,3.66,v1.2.3,,2025-01-27
GCA_045162795.1,ASM4516279v1,Streptomyces sp. NBC_01017,2903721,2024-01-23,2024,99.94,100.0,1.67,v1.2.3,,2025-01-27
GCA_045162775.1,ASM4516277v1,Streptomyces sp. NBC_01014,2903719,2024-01-23,2024,99.78,100.0,1.0,v1.2.3,,2025-01-27
GCA_045162765.1,ASM4516276v1,Streptomyces sp. NBC_01013,2903718,2024-01-23,2024,100.0,100.0,0.69,v1.2.3,,2025-01-27
GCA_045162755.1,ASM4516275v1,Streptomyces sp. NBC_01012,2903717,2024-01-23,2024,100.0,100.0,0.57,v1.2.3,,2025-01-27
GCA_041435515.1,ASM4143551v1,Streptomyces sp. NBC_01007,2975864,2024-01-20,2024,99.24,100.0,1.47,v1.2.3,,2025-01-27
GCA_045162725.1,ASM4516272v1,Streptomyces sp. NBC_01006,2903716,2024-01-23,2024,99.78,100.0,2.51,v1.2.3,,2025-01-27
GCA_045162715.1,ASM4516271v1,Streptomyces sp. NBC_01005,2903715,2024-01-23,2024,100.0,100.0,1.42,v1.2.3,,2025-01-27
GCA_045162695.1,ASM4516269v1,Streptomyces sp. NBC_01003,2903714,2024-01-23,2024,99.91,100.0,1.37,v1.2.3,,2025-01-27
GCF_045039535.1,ASM4503953v1,Streptomyces sp. NBC_01092,2903748,2024-11-25,2024,99.94,100.0,0.82,v1.2.3,,2025-01-27
GCF_045039545.1,ASM4503954v1,Streptomyces sp. NBC_01102,2903749,2024-11-25,2024,100.0,100.0,1.04,v1.2.3,,2025-01-27
GCA_045039875.1,ASM4503987v1,Streptomyces sp. NBC_01185,2903764,2024-01-23,2024,99.62,100.0,0.25,v1.2.3,,2025-01-27
GCA_045039845.1,ASM4503984v1,Streptomyces sp. NBC_01180,2903763,2024-01-23,2024,99.87,100.0,1.93,v1.2.3,,2025-01-27
GCA_045039835.1,ASM4503983v1,Streptomyces sp. NBC_01178,2903762,2024-01-23,2024,99.96,100.0,0.28,v1.2.3,,2025-01-27
GCA_045039825.1,ASM4503982v1,Streptomyces sp. NBC_01176,2903760,2024-01-23,2024,100.0,100.0,1.96,v1.2.3,,2025-01-27
GCA_045039815.1,ASM4503981v1,Streptomyces sp. NBC_01174,2903758,2024-01-23,2024,99.53,100.0,0.57,v1.2.3,,2025-01-27
GCA_045039805.1,ASM4503980v1,Streptomyces sp. NBC_01171,2903757,2024-01-23,2024,99.75,100.0,0.95,v1.2.3,,2025-01-27
GCA_045039775.1,ASM4503977v1,Streptomyces sp. NBC_01167,2903756,2024-01-23,2024,99.91,100.0,,v1.2.3,,2025-01-27
GCA_045039765.1,ASM4503976v1,Streptomyces sp. NBC_01166,2903755,2024-01-23,2024,100.0,100.0,0.57,v1.2.3,,2025-01-27
GCA_045039715.1,ASM4503971v1,Streptomyces sp. NBC_01136,2903754,2024-01-23,2024,99.95,100.0,1.0,v1.2.3,,2025-01-27
GCA_045039645.1,ASM4503964v1,Streptomyces sp. NBC_01124,2903753,2024-01-23,2024,100.0,100.0,,v1.2.3,,2025-01-27
GCA_041435495.1,ASM4143549v1,Streptomyces sp. NBC_01116,2903752,2024-01-25,2024,99.91,100.0,1.33,v1.2.3,,2025-01-27
GCA_045276905.1,ASM4527690v1,Streptomyces sp. NBC_01108,2903751,2024-01-23,2024,100.0,100.0,0.38,v1.2.3,,2025-01-27
GCA_045039565.1,ASM4503956v1,Streptomyces sp. NBC_01104,2903750,2024-01-23,2024,100.0,100.0,,v1.2.3,,2025-01-27
GCF_041435395.1,ASM4143539v1,Streptomyces sp. NBC_01259,2903800,2024-01-25,2024,99.87,100.0,1.96,v1.2.3,,2025-01-27
GCF_045040105.1,ASM4504010v1,Streptomyces sp. NBC_01390,2903850,2024-11-25,2024,99.72,100.0,2.34,v1.2.3,,2025-01-27
GCA_045040055.1,ASM4504005v1,Streptomyces sp. NBC_01387,2903849,2024-01-24,2024,99.78,100.0,1.0,v1.2.3,,2025-01-27
GCA_045040045.1,ASM4504004v1,Streptomyces sp. NBC_01386,2903848,2024-01-24,2024,99.62,100.0,2.32,v1.2.3,,2025-01-27
GCA_045040035.1,ASM4504003v1,Streptomyces sp. NBC_01384,2903847,2024-01-24,2024,100.0,100.0,1.0,v1.2.3,,2025-01-27
GCA_045040025.1,ASM4504002v1,Streptomyces sp. NBC_01383,2903846,2024-01-24,2024,99.91,100.0,0.47,v1.2.3,,2025-01-27
GCA_045040015.1,ASM4504001v1,Streptomyces sp. NBC_01378,2903844,2024-01-24,2024,100.0,100.0,1.94,v1.2.3,,2025-01-27
GCA_045039955.1,ASM4503995v1,Streptomyces sp. NBC_01369,2903842,2024-01-24,2024,100.0,100.0,1.42,v1.2.3,,2025-01-27
GCA_045039935.1,ASM4503993v1,Streptomyces sp. NBC_01367,2903841,2024-01-24,2024,99.62,100.0,1.47,v1.2.3,,2025-01-27
GCA_036250835.1,ASM3625083v1,Streptomyces sp. NBC_01362,2903839,2024-01-26,2024,99.47,100.0,1.42,v1.2.2,,2025-01-27
GCA_036250945.1,ASM3625094v1,Streptomyces sp. NBC_01361,2903838,2024-01-26,2024,99.91,100.0,2.04,v1.2.2,,2025-01-27
GCA_036237215.1,ASM3623721v1,Streptomyces sp. NBC_01358,2903837,2024-01-26,2024,100.0,100.0,,v1.2.2,,2025-01-27
GCA_036237235.1,ASM3623723v1,Streptomyces sp. NBC_01356,2903836,2024-01-26,2024,99.91,100.0,0.76,v1.2.2,,2025-01-27
GCA_036237275.1,ASM3623727v1,Streptomyces sp. NBC_01353,2903835,2024-01-26,2024,99.62,100.0,1.23,v1.2.2,,2025-01-27
GCF_045040135.1,ASM4504013v1,Streptomyces sp. NBC_01396,2903852,2024-11-25,2024,99.84,100.0,0.57,v1.2.3,,2025-01-27
GCA_041438945.1,ASM4143894v1,Streptomyces sp. NBC_01397,2903853,2024-01-20,2024,100.0,100.0,3.08,v1.2.3,,2025-01-27
GCA_035918235.1,ASM3591823v1,Streptomyces sp. NBC_01445,2903869,2024-01-20,2024,99.53,100.0,1.37,v1.2.2,,2025-01-27
GCA_036227605.1,ASM3622760v1,Streptomyces sp. NBC_01439,2903867,2024-01-25,2024,99.87,100.0,1.18,v1.2.2,,2025-01-27
GCA_041438905.1,ASM4143890v1,Streptomyces sp. NBC_01438,2903866,2024-01-25,2024,99.62,100.0,1.14,v1.2.3,,2025-01-27
GCA_036228565.1,ASM3622856v1,Streptomyces sp. NBC_01435,2903865,2024-01-25,2024,100.0,100.0,0.95,v1.2.2,,2025-01-27
GCA_036231355.1,ASM3623135v1,Streptomyces sp. NBC_01431,2903863,2024-01-25,2024,99.91,100.0,0.73,v1.2.2,,2025-01-27
GCA_036231945.1,ASM3623194v1,Streptomyces sp. NBC_01429,2903862,2024-01-25,2024,99.49,100.0,0.38,v1.2.2,,2025-01-27
GCA_036237295.1,ASM3623729v1,Streptomyces sp. NBC_01352,2903834,2024-01-26,2024,100.0,100.0,1.64,v1.2.2,,2025-01-27
GCA_036231965.1,ASM3623196v1,Streptomyces sp. NBC_01428,2903861,2024-01-25,2024,99.53,100.0,0.76,v1.2.2,,2025-01-27
GCA_036231985.1,ASM3623198v1,Streptomyces sp. NBC_01426,2975866,2024-01-25,2024,99.62,100.0,1.68,v1.2.2,,2025-01-27
GCA_036232005.1,ASM3623200v1,Streptomyces sp. NBC_01423,2903860,2024-01-25,2024,100.0,100.0,1.04,v1.2.2,,2025-01-27
GCA_036232025.1,ASM3623202v1,Streptomyces sp. NBC_01422,2903859,2024-01-25,2024,99.91,100.0,,v1.2.2,,2025-01-27
GCA_045040265.1,ASM4504026v1,Streptomyces sp. NBC_01420,2903858,2024-01-24,2024,100.0,100.0,1.23,v1.2.3,,2025-01-27
GCA_045040205.1,ASM4504020v1,Streptomyces sp. NBC_01411,2903857,2024-01-24,2024,98.93,100.0,3.62,v1.2.3,,2025-01-27
